Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Total Fuel Flow (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),CO PPM PRESSURE (PSI),GP Input 3,FUEL PRESSURE (PSI),AILERN POSITION (%),CANOPY CONTACT (V),GP Input 7,GP Input 8,LEFT LEVEL (Sensor V),RIGHT LEVEL (Sensor V),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,Unnamed: 103,RPM,Flight ID
11.06,1.0,8.0,2026-02-14 00:03:59,37.08158,-121.59959,325.0,0.0,248.3,-12.6,,,,,00:03:58,10.9,-1.2,51.9,0.0,144.0,-0.0,-0.02,1.0,,-17.0,17.0,0.0,30.11,378.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
12.06,1.0,8.0,2026-02-14 00:04:00,37.08158,-121.59959,326.0,0.0,248.3,-12.6,,,,,00:03:59,10.9,-1.2,51.9,0.0,143.0,0.0,-0.02,1.0,,-5.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
13.06,1.0,8.0,2026-02-14 00:04:01,37.08158,-121.59959,327.0,0.0,248.3,-12.6,,,,,00:04:00,10.9,-1.2,51.9,0.0,143.0,0.0,-0.02,1.0,,-1.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
14.06,1.0,8.0,2026-02-14 00:04:02,37.08158,-121.59959,328.0,0.0,248.3,-12.6,,,,,00:04:01,10.9,-1.2,52.0,0.0,143.0,0.0,-0.02,1.0,,-31.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
15.06,1.0,8.0,2026-02-14 00:04:03,37.08158,-121.59958,330.0,0.0,248.3,-12.6,,,,,00:04:02,10.9,-1.2,52.0,0.0,142.0,0.0,-0.02,1.0,,-15.0,17.0,0.0,30.11,376.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
16.06,1.0,8.0,2026-02-14 00:04:04,37.08157,-121.59958,332.0,0.0,248.3,-12.6,,,,,00:04:03,11.0,-1.1,52.0,0.0,140.0,0.0,-0.02,1.0,,-68.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
17.06,1.0,8.0,2026-02-14 00:04:05,37.08157,-121.59958,334.0,0.0,248.3,-12.6,,,,,00:04:04,11.0,-1.1,52.0,0.0,138.0,0.0,-0.02,1.0,,-72.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
18.06,1.0,8.0,2026-02-14 00:04:06,37.08157,-121.59958,336.0,0.0,248.3,-12.6,,,,,00:04:05,11.0,-1.1,52.0,0.0,138.0,0.0,-0.02,1.0,,-26.0,17.0,0.0,30.11,377.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
19.06,1.0,8.0,2026-02-14 00:04:07,37.08157,-121.59958,338.0,0.0,248.3,-12.6,,,,,00:04:06,10.9,-1.2,51.9,0.0,138.0,0.0,-0.02,1.0,,-26.0,17.0,0.0,30.11,372.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
20.06,1.0,8.0,2026-02-14 00:04:08,37.08157,-121.59958,339.0,0.0,248.3,-12.6,,,,,00:04:07,11.0,-1.2,51.9,0.0,138.0,0.0,-0.02,1.0,,-42.0,17.0,0.0,30.11,372.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
21.06,1.0,8.0,2026-02-14 00:04:09,37.08157,-121.59958,341.0,0.0,248.3,-12.6,,,,,00:04:08,11.0,-1.2,51.8,0.0,136.0,-0.0,-0.02,1.0,,-70.0,17.0,0.0,30.11,372.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
22.06,1.0,8.0,2026-02-14 00:04:10,37.08157,-121.59959,342.0,0.0,248.3,-12.6,,,,,00:04:09,11.0,-1.2,51.8,0.0,135.0,-0.0,-0.02,1.0,,-52.0,17.0,0.0,30.11,369.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
23.06,1.0,8.0,2026-02-14 00:04:11,37.08157,-121.59959,343.0,0.0,248.3,-12.6,,,,,00:04:10,11.0,-1.2,51.8,0.0,134.0,0.0,-0.02,1.0,,-41.0,17.0,0.0,30.11,369.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
24.06,1.0,8.0,2026-02-14 00:04:12,37.08157,-121.59959,344.0,0.0,248.3,-12.6,,,,,00:04:11,11.0,-1.2,51.9,0.0,133.0,0.0,-0.02,1.0,,-48.0,17.0,0.0,30.11,369.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
25.06,1.0,8.0,2026-02-14 00:04:13,37.08157,-121.59959,344.0,0.0,248.3,-12.6,,,,,00:04:12,11.0,-1.2,51.9,0.0,132.0,0.0,-0.02,1.0,,-54.0,17.0,0.0,30.11,375.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
26.06,1.0,8.0,2026-02-14 00:04:14,37.08157,-121.59959,344.0,0.1,248.3,-12.6,,,,,00:04:13,11.0,-1.2,51.9,0.0,130.0,0.0,-0.02,1.0,,-42.0,17.0,0.0,30.11,375.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
27.06,1.0,8.0,2026-02-14 00:04:15,37.08157,-121.59959,344.0,0.0,248.3,-12.6,,,,,00:04:14,11.0,-1.2,51.8,0.0,129.0,-0.0,-0.02,1.0,,-92.0,17.0,0.0,30.11,375.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
28.06,1.0,8.0,2026-02-14 00:04:16,37.08157,-121.59959,344.0,0.0,248.3,-12.6,,,,,00:04:15,11.0,-1.2,51.9,0.0,125.0,0.0,-0.02,1.0,,-126.0,17.0,0.0,30.11,368.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
29.06,1.0,8.0,2026-02-14 00:04:17,37.08157,-121.59959,343.0,0.0,248.3,-12.6,,,,,00:04:16,11.0,-1.2,51.9,0.0,123.0,0.0,-0.02,1.0,,-119.0,17.0,0.0,30.11,368.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
30.06,1.0,8.0,2026-02-14 00:04:18,37.08157,-121.59959,343.0,0.0,248.3,-12.6,,,,,00:04:17,11.0,-1.1,51.9,0.0,121.0,0.0,-0.02,1.0,,-133.0,17.0,0.0,30.11,368.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
31.06,1.0,8.0,2026-02-14 00:04:19,37.08157,-121.59959,342.0,0.0,248.3,-12.6,,,,,00:04:18,11.0,-1.1,51.9,0.0,120.0,0.0,-0.02,1.0,,-99.0,17.0,0.0,30.11,360.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
32.06,1.0,8.0,2026-02-14 00:04:20,37.08157,-121.59959,341.0,0.0,248.3,-12.6,,,,,00:04:19,11.0,-1.2,51.8,0.0,119.0,0.0,-0.02,1.0,,-99.0,17.0,0.0,30.11,360.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
33.06,1.0,8.0,2026-02-14 00:04:21,37.08157,-121.59959,341.0,0.0,248.3,-12.6,,,,,00:04:20,11.0,-1.2,51.8,0.0,117.0,0.0,-0.02,1.0,,-86.0,17.0,0.0,30.11,360.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-17.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
34.06,1.0,8.0,2026-02-14 00:04:22,37.08157,-121.59959,340.0,0.0,248.3,-12.6,,,,,00:04:21,11.0,-1.2,51.8,0.0,116.0,-0.0,-0.02,1.0,,-90.0,17.0,0.0,30.11,357.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-18.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
35.06,1.0,8.0,2026-02-14 00:04:23,37.08157,-121.59959,339.0,0.0,248.3,-12.6,,,,,00:04:22,11.0,-1.2,51.8,0.0,116.0,-0.0,-0.02,1.0,,-61.0,17.0,0.0,30.11,357.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-18.0,254.4,,0.0,-7.0,4.998,,,0.654,0.791,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
36.06,1.0,8.0,2026-02-14 00:04:24,37.08156,-121.59959,339.0,0.0,248.3,-12.6,,,,,00:04:23,11.0,-1.2,51.8,0.0,115.0,0.0,-0.02,1.0,,-51.0,17.0,0.0,30.11,357.0,,,326.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,15.0,0.0,0.0,30.2,0.0,,0.0,0.0,,,36.2,0.0,0.0,-0.6,1.3,0.5,,,,,16.0,17.0,16.0,17.0,16.0,17.0,16.0,17.0,,,-19.0,254.4,,0.0,-7.0,4.998,,,0.654,0.79,0.0,14.8,,,,,,0.0,2026-02-13 16:03:49-08:00
